NO,contract_date,apt_name,exclusive_area_m2,floor,construction_year,latitude,longitude,price_man_won
2023_26005,2023-04-22,헤르만스테이트,13.77,7,2013,37.616221344876,127.078752750669,9500
2023_26006,2023-04-22,헤르만스테이트,13.77,11,2013,37.616221344876,127.078752750669,9500
2023_26007,2023-04-22,헤르만스테이트,13.77,9,2013,37.616221344876,127.078752750669,9500
2023_26008,2023-04-22,헤르만스테이트,13.77,5,2013,37.616221344876,127.078752750669,9500
2023_26009,2023-04-22,헤르만스테이트,13.77,7,2013,37.616221344876,127.078752750669,9500
2023_26010,2023-04-22,헤르만스테이트,13.77,9,2013,37.616221344876,127.078752750669,9500
2023_26011,2023-04-22,헤르만스테이트,13.77,9,2013,37.616221344876,127.078752750669,9500
2023_26012,2023-04-22,헤르만스테이트,30.0,4,2013,37.616221344876,127.078752750669,18000
2023_26013,2023-04-22,헤르만스테이트,30.0,4,2013,37.616221344876,127.078752750669,17000
2023_26014,2023-04-22,헤르만스테이트,30.0,5,2013,37.616221344876,127.078752750669,17000
2023_26015,2023-04-22,헤르만스테이트,13.77,5,2013,37.616221344876,127.078752750669,9500
2023_26016,2023-04-22,헤르만스테이트,13.77,5,2013,37.616221344876,127.078752750669,9500
2023_26017,2023-04-22,헤르만스테이트,13.77,7,2013,37.616221344876,127.078752750669,9500
2023_26018,2023-04-22,헤르만스테이트,13.77,7,2013,37.616221344876,127.078752750669,9500
2023_26019,2023-04-22,헤르만스테이트,13.77,9,2013,37.616221344876,127.078752750669,9500
2023_26020,2023-04-22,헤르만스테이트,13.77,9,2013,37.616221344876,127.078752750669,9500
2023_26021,2023-04-22,헤르만스테이트,13.77,9,2013,37.616221344876,127.078752750669,9500
2023_26022,2023-04-22,헤르만스테이트,13.77,10,2013,37.616221344876,127.078752750669,9500
2023_26023,2023-04-22,헤르만스테이트,13.77,11,2013,37.616221344876,127.078752750669,9500
2023_26024,2023-04-22,상계주공14(고층),41.3,4,1989,37.6698696701205,127.058738056584,31500
2023_26025,2023-04-22,래미안공덕4차,83.42,8,2005,37.5515880231161,126.951191414673,134500
2023_26026,2023-04-22,푸른마을2,49.16,10,2001,37.5135071526611,126.836066343644,44000
2023_26027,2023-04-22,현대,84.96,11,1992,37.5636879956614,126.963204308018,71900
2023_26028,2023-04-22,DMC두산위브,84.9631,2,2007,37.5798834729778,126.917155400657,74000
2023_26029,2023-04-22,우장산힐스테이트,84.98,13,2005,37.5570784073479,126.83808109977,110000
2023_26030,2023-04-22,우장산힐스테이트,59.98,3,2005,37.5570784073479,126.83808109977,89500
2023_26031,2023-04-22,래미안베라힐즈,84.98,3,2019,37.6028449679876,126.935955809882,106200
2023_26032,2023-04-22,미도,87.57,7,1988,37.6469786593648,127.06146433043,74000
2023_26033,2023-04-22,상계주공16(고층),59.39,3,1988,37.6704100337173,127.052730034287,48000
2023_26034,2023-04-22,상계주공5(저층),31.98,4,1987,37.6529887282798,127.063558586941,51000
2023_26035,2023-04-22,마곡13단지힐스테이트마스터,84.9805,9,2017,37.5569083220092,126.817874559596,124500
2023_26036,2023-04-22,DMC래미안클라시스,59.59,9,2000,37.5784968293823,126.917392296871,71800
2023_26037,2023-04-22,DMC센트럴아이파크,84.97,17,2018,37.5780547612815,126.92101916232,107000
2023_26038,2023-04-22,DMC파크뷰자이1단지,84.971,3,2015,37.5744019902031,126.917907814167,107000
2023_26039,2023-04-22,우성3,84.75,3,1993,37.5130299633033,126.884495652664,80500
2023_26040,2023-04-22,동아1,84.908,16,1999,37.5109603819235,126.882239095216,98800
2023_26041,2023-04-22,DMC파크뷰자이1단지,84.98,10,2015,37.5744019902031,126.917907814167,123000
2023_26042,2023-04-22,강서한강월드메르디앙,84.9,1,2006,37.5700188404167,126.843882534562,75000
2023_26043,2023-04-22,가양강나루현대,59.76,5,1999,37.5603956962784,126.857362635565,74000
2023_26044,2023-04-22,마곡엠밸리9단지,84.54,8,2021,37.5622669688172,126.81920602303,115000
2023_26045,2023-04-22,우성,84.44,3,1992,37.5415308450122,126.87575085692,112000
2023_26046,2023-04-22,쌍용플래티넘노블,107.98,32,2006,37.5011160902485,126.89135478391,79000
2023_26047,2023-04-22,우성(1058),59.34,10,1995,37.4951725106722,126.872676208658,50000
2023_26048,2023-04-22,럭키,84.9,13,1992,37.49154085489,126.893663774589,75000
2023_26049,2023-04-22,하이페리온2,155.586,16,2006,37.5248304019543,126.87002254331,249000
2023_26050,2023-04-22,마곡엠밸리9단지,84.54,8,2021,37.5622669688172,126.81920602303,115000
2023_26051,2023-04-22,홍은동벽산,58.64,3,1997,37.5959199688468,126.94569176914,53500
2023_26052,2023-04-22,주공10,58.14,4,1995,37.5630814838331,126.848895592409,65500
2023_26053,2023-04-22,주공10,58.14,3,1995,37.5630814838331,126.848895592409,67000
2023_26054,2023-04-22,녹번역e편한세상캐슬,84.98,12,2021,37.6005343844723,126.932098856535,107500
2023_26055,2023-04-22,백련산힐스테이트2차,84.59,13,2011,37.5892706101884,126.923090643465,78000
2023_26056,2023-04-22,마고정3단지센트레빌(310~322동)BL2-3,84.27,10,2009,37.6338060816554,126.925688437384,80000
2023_26057,2023-04-22,우물골2단지두산위브(223~244동)BL2-7,84.51,9,2010,37.6351965318796,126.926054239126,86800
2023_26058,2023-04-22,은평뉴타운 제각말 푸르지오(5-4단지),84.89,4,2010,37.6373953656635,126.933915021143,77000
2023_26059,2023-04-22,은평뉴타운꿈에그린,59.99,13,2018,37.6397528801196,126.919945513653,69000
2023_26060,2023-04-22,DMC롯데캐슬더퍼스트,59.96,16,2021,37.5850903459468,126.890441915048,85000
2023_26061,2023-04-22,대림1,59.9,21,1999,37.5051228166042,126.88219103785,79000
2023_26062,2023-04-22,힐스테이트녹번,59.938,9,2019,37.6019824456298,126.935947829509,81500
2023_26063,2023-04-22,성원1,84.78,20,1996,37.6499764090371,127.069118959728,79500
2023_26064,2023-04-22,인왕산현대,114.72,1,2000,37.5858575994513,126.949974583404,77000
2023_26065,2023-04-22,해모로,59.713,5,2007,37.5464775981715,126.928907135922,105000
2023_26066,2023-04-22,현대,84.94,12,2000,37.5703258450968,126.909115047523,80000
2023_26067,2023-04-22,창전래미안,59.94,6,1998,37.5520441337502,126.932100095013,89750
2023_26068,2023-04-22,마곡엠밸리9단지,84.97,13,2021,37.5622669688172,126.81920602303,118000
2023_26069,2023-04-22,마곡엠밸리9단지,84.97,13,2021,37.5622669688172,126.81920602303,118000
2023_26070,2023-04-22,주공4,59.39,5,1991,37.6558199303153,127.076114066791,60500
2023_26071,2023-04-22,주공7,44.1,9,1993,37.6470236217808,127.07994920383,40100
2023_26072,2023-04-22,중계3우성,59.94,4,1999,37.6521799757143,127.073100006389,52500
2023_26073,2023-04-22,녹번역e편한세상캐슬,84.94,3,2021,37.6005343844723,126.932098856535,106000
2023_26074,2023-04-22,북한산현대힐스테이트3차아파트,59.99,8,2010,37.6182703657052,126.93418080291,68000
2023_26075,2023-04-22,e편한세상신촌2단지,84.95,5,2018,37.5586677131962,126.953450474616,135000
2023_26076,2023-04-22,두산,59.96,6,1999,37.5597234797417,126.950732370424,76000
2023_26077,2023-04-22,석촌호수효성해링턴타워,15.8307,14,2015,37.5065726243764,127.100341668262,24200
2023_26078,2023-04-22,선사현대아파트,72.85,8,2000,37.5534474873056,127.125660013035,94200
2023_26079,2023-04-22,송파파인타운2단지,84.95,6,2008,37.4835171379025,127.13130638729,114500
2023_26080,2023-04-22,래미안송파파인탑,64.66,8,2012,37.5029836751039,127.119488892903,128000
2023_26081,2023-04-22,롯데캐슬퍼스트,111.22,26,2008,37.5551667468122,127.143838799591,145000
2023_26082,2023-04-22,현대홈타운,59.97,21,2004,37.5568885216039,127.13843707596,90000
2023_26083,2023-04-22,헬리오시티,84.98,22,2018,37.4976145695004,127.102531804188,189000
2023_26084,2023-04-22,대림,84.11,1,1988,37.4994910318586,127.118311048913,108000
2023_26085,2023-04-22,거여1단지,39.6,7,1997,37.4909161360666,127.144566964221,60000
2023_26086,2023-04-22,헬리오시티,59.96,4,2018,37.4976145695004,127.102531804188,154500
2023_26087,2023-04-22,고덕그라시움,84.244,16,2019,37.5561770852501,127.159176546352,165000
2023_26088,2023-04-22,고덕자이,84.445,23,2021,37.5533182082692,127.168788219773,135000
2023_26089,2023-04-22,강일리버파크3단지,84.53,8,2009,37.5655171416703,127.175106641578,84000
2023_26090,2023-04-22,강동리버스트4단지,49.82,7,2020,37.5737802103685,127.173179836384,61000
2023_26091,2023-04-22,래미안송파파인탑,64.99,8,2012,37.5029836751039,127.119488892903,132000
2023_26092,2023-04-22,현대,59.91,12,1997,37.5033642528101,127.117700794714,94500
2023_26093,2023-04-22,가락삼익맨숀,84.828,2,1984,37.5048868696507,127.122478363524,136000
2023_26094,2023-04-22,고덕주공9,83.93,9,1985,37.5485938073474,127.150688253162,104500
2023_26095,2023-04-22,삼성광나루,59.69,21,2002,37.5541714614449,127.127237252962,85300
2023_26096,2023-04-22,래미안힐스테이트고덕,59.35,15,2016,37.5576864625383,127.148577708994,111000
2023_26097,2023-04-22,래미안힐스테이트고덕,109.81,14,2016,37.5576864625383,127.148577708994,172000
2023_26098,2023-04-22,대림,125.79,15,1988,37.5106367079515,127.128758558501,150000
2023_26099,2023-04-22,래미안힐스테이트고덕,84.9,7,2016,37.5576864625383,127.148577708994,134300
2023_26100,2023-04-22,고덕그라시움,73.566,12,2019,37.5561770852501,127.159176546352,134500
2023_26101,2023-04-22,롯데캐슬퍼스트,84.81,26,2008,37.5551667468122,127.143838799591,119000
2023_26102,2023-04-22,래미안파크팰리스,114.756,10,2007,37.4980047341751,127.130868208485,171000
2023_26103,2023-04-22,반포자이,84.943,26,2009,37.5078602234885,127.011582043737,292000
2023_26104,2023-04-22,래미안퍼스티지,59.89,3,2009,37.5023902684594,126.995965286053,239300
2023_26105,2023-04-22,도곡렉슬,84.9984,19,2006,37.4942068396456,127.049734781209,263000
2023_26106,2023-04-22,도곡렉슬,84.9984,3,2006,37.4942068396456,127.049734781209,258000
2023_26107,2023-04-22,삼성래미안,59.96,4,2001,,,172000
2023_26108,2023-04-22,한신서래,45.72,1,1987,37.4989786738327,127.000999698637,113000
2023_26109,2023-04-22,온수힐스테이트,59.96,10,2010,37.4976017630545,126.820592862021,65000
2023_26110,2023-04-22,당산센트럴아이파크,59.98,24,2020,37.5304831048862,126.902812773342,123000
2023_26111,2023-04-22,현대2차,41.04,7,1987,37.5201959177291,126.882855452702,54000
2023_26112,2023-04-22,잠실엘스,84.8,21,2008,37.5151252476966,127.078130036923,181000
2023_26113,2023-04-22,상록수,84.95,4,1993,37.482899384108,127.083445404216,189700
2023_26114,2023-04-22,진넥스빌2,23.85,10,2003,37.5017761414894,127.043959880694,22000
2023_26115,2023-04-22,문래미원,59.4,10,1996,37.5198770195222,126.886418877836,66000
2023_26116,2023-04-22,이수힐스테이트,84.9719,9,2013,37.4946359814369,126.981965983395,135000
2023_26117,2023-04-22,서초극동스타클래스,84.3,9,2003,37.4876401583213,127.022944703675,149500
2023_26118,2023-04-22,두산위브트레지움,59.9893,17,2011,37.4858029952773,126.971254780365,112000
2023_26119,2023-04-22,금천롯데캐슬골드파크3차,59.968,43,2018,37.4599560487863,126.896699156299,85000
2023_26120,2023-04-22,강남한신휴플러스6단지,59.98,8,2015,37.4678110775324,127.104821314643,105000
2023_26121,2023-04-22,삼풍아파트,79.47,11,1988,37.5004532195354,127.015647626899,210000
2023_26122,2023-04-22,역삼래미안,59.73,2,2005,37.4981263526043,127.050691041401,170000
2023_26123,2023-04-22,롯데캐슬클래식,74.3,3,2006,37.5011960350017,127.023621745089,180000
2023_26124,2023-04-22,포레나영등포센트럴,59.8976,20,2020,37.5238208014076,126.905668672663,103200
2023_26125,2023-04-22,역삼래미안,80.87,6,2005,37.4981263526043,127.050691041401,228000
2023_26126,2023-04-22,한마을,59.57,9,1999,37.4963730035523,126.863082153299,64000
2023_26127,2023-04-22,롯데캐슬클래식,74.3,2,2006,37.5011960350017,127.023621745089,183900
2023_26128,2023-04-22,롯데캐슬클래식,84.98,14,2006,37.4994826682747,127.0208201079,217500
2023_26129,2023-04-22,은성,80.3,4,2003,37.5072558263193,126.941397736007,115000
2023_26130,2023-04-22,메가스터디타워,16.01,9,2015,37.512756878817,126.941700638806,17200
2023_26131,2023-04-22,신동아리버파크,59.67,3,2001,37.5070717430905,126.945718197277,77500
2023_26132,2023-04-22,도곡렉슬,59.9772,14,2006,37.4942068396456,127.049734781209,178000
2023_26133,2023-04-22,금천롯데캐슬골드파크3차,59.9662,40,2018,37.4599560487863,126.896699156299,82000
2023_26134,2023-04-22,금천롯데캐슬골드파크1차,84.8114,24,2016,37.4600596360114,126.893020585165,100000
2023_26135,2023-04-22,도곡렉슬,84.9984,17,2006,37.4942068396456,127.049734781209,269000
2023_26136,2023-04-22,관악동부센트레빌,84.7,19,2004,37.4873001209776,126.950155935997,93500
2023_26137,2023-04-22,두산,59.92,11,2000,37.4855481667887,126.944424787553,75000
2023_26138,2023-04-22,강남자곡아이파크,84.92,2,2014,37.4742742244507,127.102642242027,143500
2023_26139,2023-04-22,신현대12차,170.38,3,1982,37.5267858196588,127.024454982256,540000
2023_26140,2023-04-22,관악드림(삼성),84.96,12,2003,37.4898474387668,126.952985510916,80800
2023_26141,2023-04-22,당산2가현대홈타운,82.77,14,1994,37.5240230517218,126.894862978259,96500
2023_26142,2023-04-22,도곡렉슬,119.8906,11,2006,37.4942068396456,127.049734781209,325000
2023_26143,2023-04-22,관악드림(동아),59.85,24,2003,37.4898474387668,126.952985510916,65000
2023_26144,2023-04-22,서울대입구한양아이클래스,15.96,17,2018,37.4791975339651,126.95037737264,18800
2023_26145,2023-04-22,상도효성해링턴플레이스,59.9769,2,2016,37.5055712636346,126.941856308051,82500
2023_26146,2023-04-22,훼미리,84.83,4,1992,37.519466599064,127.014791778965,197000
2023_26147,2023-04-22,영등포자이르네,49.01,17,2022,37.4882855009097,126.90473496348,62000
2023_26148,2023-04-22,드림캐슬2차,84.6,2,2005,37.4731030227958,126.891335089648,35000
2023_26149,2023-04-22,신길센트럴자이아파트,59.98,6,2021,37.5037202920866,126.908277627757,104000
2023_26150,2023-04-22,주공1,59.5,20,1995,37.4660331365776,126.927370774223,44500
2023_26151,2023-04-22,까치마을,34.44,12,1993,37.485485349127,127.086601738647,86000
2023_26152,2023-04-22,아크로리버뷰신반포,78.5,8,2018,37.5145189166529,127.006995721647,327500
2023_26153,2023-04-22,신반포7,107.29,10,1980,37.5122489378005,127.0082261259,260000
2023_26154,2023-04-22,동부센트레빌,145.83,2,2005,37.4914644228405,127.055641674701,418000
2023_26155,2023-04-22,잠실엘스,84.8,16,2008,37.5151252476966,127.078130036923,216000
2023_26156,2023-04-22,파크리오,59.95,22,2008,37.5213592954462,127.104971745978,170000
2023_26157,2023-04-22,성원(650),59.63,24,1995,37.50415159176,126.896694050338,61000
2023_26158,2023-04-21,양평현대6차,84.94,19,2000,37.5320074914911,126.893794724164,100000
2023_26159,2023-04-21,반포자이,84.943,23,2009,37.5078602234885,127.011582043737,305000
2023_26160,2023-04-21,반포미도2차아파트,71.49,6,1989,37.5028890876125,127.007318763743,180000
2023_26161,2023-04-21,대치삼성,97.35,15,2000,37.4966357303128,127.0588476129,240000
2023_26162,2023-04-21,럭키(963),84.97,1,1995,37.4915488149067,127.040954182934,164000
2023_26163,2023-04-21,비즈트위트바이올렛5차,12.19,13,2014,37.4781685545737,126.889839590415,12800
2023_26164,2023-04-21,강남한신휴플러스6단지,59.98,8,2015,37.4678110775324,127.104821314643,105000
2023_26165,2023-04-21,리첸시아,164.86,16,2003,37.5185953328631,126.939629550245,245000
2023_26166,2023-04-21,신동아,102.65,5,1982,37.4814657917142,127.000537269113,222000
2023_26167,2023-04-21,현대,59.94,9,2001,37.4928802334449,126.859308079005,61800
2023_26168,2023-04-21,삼환,84.945,21,1995,37.4950348315458,126.854710644734,65000
2023_26169,2023-04-21,비즈트위트바이올렛5차,12.19,12,2014,37.4781685545737,126.889839590415,12200
2023_26170,2023-04-21,아크로리버하임,59.9154,9,2019,37.5096317962488,126.962204212791,150000
2023_26171,2023-04-21,신동아리버파크,84.88,4,2001,37.5070717430905,126.945718197277,94500
2023_26172,2023-04-21,관악푸르지오,59.58,24,2004,37.4889663493891,126.960643252066,73000
2023_26173,2023-04-21,래미안영등포프레비뉴,59.99,5,2015,37.5049819420382,126.909527051265,96000
2023_26174,2023-04-21,힐스테이트 상도 센트럴파크,84.6099,8,2012,37.4967899772343,126.951667453182,123500
2023_26175,2023-04-21,롯데캐슬프레미어,121.931,20,2007,37.51625004573,127.045193621733,304000
2023_26176,2023-04-21,삼성래미안,84.91,4,2001,37.505139698634,126.914597806278,76000
2023_26177,2023-04-21,벽산,114.84,17,2000,37.4522125872144,126.918245309403,60000
2023_26178,2023-04-21,우방,84.84,2,2002,37.4490734382987,126.913658594513,52500
2023_26179,2023-04-21,파크리오,84.9,21,2008,37.5213592954462,127.104971745978,186000
2023_26180,2023-04-21,파크리오,84.9,23,2008,37.5213592954462,127.104971745978,191000
2023_26181,2023-04-21,파크리오,84.97,18,2008,37.5213592954462,127.104971745978,198000
2023_26182,2023-04-21,장미1,71.2,14,1979,37.5198173607856,127.099297662181,159000
2023_26183,2023-04-21,장미1,71.2,5,1979,37.5198173607856,127.099297662181,160000
2023_26184,2023-04-21,장미2,71.2,11,1979,37.5198173607856,127.099297662181,160000
2023_26185,2023-04-21,현대리버빌1지구,43.2,16,1999,37.5310977136334,127.115553699492,69000
2023_26186,2023-04-21,신동아4,46.75,14,1993,37.489824423368,126.977745172841,67000
2023_26187,2023-04-21,현대4,84.98,11,1987,37.490957027851,127.07732395408,162000
2023_26188,2023-04-21,래미안 개포 루체하임,84.99,3,2018,37.4895410084374,127.079624225204,222000
