"자치구","경제활동별","구분","항목","단위","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년",
"성북구","금융 및 보험업","지역내 요소소득(⑥=③-④-⑤)","항목","","97022.43695","102806.0409","95777.36504","103614.266","122928.9624","124444","118183","108678.476559","129091",
"성북구","금융 및 보험업","산출액(2015년 기준년 연쇄가격)","항목","","168455.8743","174930.2438","167317.4856","183496.6708","206263.3436","205778","203809","188563.620906","211335",
"성북구","금융 및 보험업","지역내총부가가치(2015년 기준년 연쇄가격)","항목","","102179.1345","108941.0398","107379.4486","118678.5221","134471.9752","133453","135063","127978.837495","143936",
"성북구","부동산업","산출액(①)","항목","","1147842.763","1226334.403","1251210.219","1363860.513","1414522.265","1454978","1459237","1510518.257024","1455859",
"성북구","부동산업","중간소비(②)","항목","","221142.6275","250485.0075","268207.6475","307652.3828","346596.1974","368295","378134","386630.032838","386807",
"성북구","부동산업","지역내 총부가가치(③=①-②)","항목","","926700.1355","975849.3959","983002.5713","1056208.131","1067926.068","1086682","1081103","1123888.224186","1069052",
"성북구","부동산업","고정자본소모(④)","항목","","268695.1162","281227.0593","297330.693","322116.5813","338690.8015","353903","360292","384602.877623","394240",
"성북구","부동산업","순기타 생산세(⑤)","항목","","75292.77997","77618.48302","78804.10011","83808.46969","86162.2686","92462","113849","145075.983082","180842",
"성북구","부동산업","지역내 요소소득(⑥=③-④-⑤)","항목","","582712.2393","617003.8536","606867.7782","650283.0796","643072.9979","640317","606963","594209.363481","493971",
"성북구","부동산업","산출액(2015년 기준년 연쇄가격)","항목","","1200723.256","1257784.198","1251210.219","1345970.783","1371254.251","1394487","1389323","1429826.562338","1366493",
"성북구","부동산업","지역내총부가가치(2015년 기준년 연쇄가격)","항목","","983480.9351","1009992.264","983002.5713","1037810.898","1034984.325","1046568","1032783","1065785.658852","1016533",
"성북구","사업서비스업","산출액(①)","항목","","806003.0426","651860.9932","713450.941","796583.3812","929066.1197","882612","900320","1133516.804585","1312599",
"성북구","사업서비스업","중간소비(②)","항목","","284276.1086","239318.3232","265801.802","308346.2256","392458.927","383899","385958","439931.097446","515014",
"성북구","사업서비스업","지역내 총부가가치(③=①-②)","항목","","521726.934","412542.6699","447649.139","488237.1556","536607.1927","498713","514362","693585.707139","797585",
"성북구","사업서비스업","고정자본소모(④)","항목","","52491.53559","39714.8539","43296.66991","49998.93922","55920.66819","46906","48389","61773.794361","77288",
"성북구","사업서비스업","순기타 생산세(⑤)","항목","","1263.984949","964.7162449","1525.039182","1299.910372","1590.391796","864","824","915.485323","1587",
"성북구","사업서비스업","지역내 요소소득(⑥=③-④-⑤)","항목","","467971.4135","371863.0998","402827.4299","436938.306","479096.1327","450943","465150","630896.427455","718710",
"성북구","사업서비스업","산출액(2015년 기준년 연쇄가격)","항목","","828890.7221","661934.2128","713450.941","785177.9789","889780.089","829379","832404","1032862.167822","1157056",
"성북구","사업서비스업","지역내총부가가치(2015년 기준년 연쇄가격)","항목","","551013.2356","426475.7275","447649.139","480253.8535","506176.0442","457538","461261","605312.926158","672459",
"성북구","공공행정,국방 및 사회보장행정","산출액(①)","항목","","315916.8837","249950.4552","213215.7005","222426.028","238361.37","246595","254880","258815.252328","270091",
"성북구","공공행정,국방 및 사회보장행정","중간소비(②)","항목","","87158.41729","58044.07389","43425.72553","47278.51605","52382.06813","56124","61059","57399.08607","61068",
"성북구","공공행정,국방 및 사회보장행정","지역내 총부가가치(③=①-②)","항목","","228758.4664","191906.3813","169789.9749","175147.5119","185979.3019","190471","193821","201416.166257","209023",
"성북구","공공행정,국방 및 사회보장행정","고정자본소모(④)","항목","","70741.52466","59054.67255","51738.80561","52905.91515","56057.58371","58234","59690","58579.280672","61230",
"성북구","공공행정,국방 및 사회보장행정","순기타 생산세(⑤)","항목","","3.966986047","3.654651703","3.894312637","3.983728615","3.942808989","4","8","4.40375","4",
"성북구","공공행정,국방 및 사회보장행정","지역내 요소소득(⑥=③-④-⑤)","항목","","158012.9748","132848.0541","118047.275","122237.613","129917.7754","132233","134123","142832.481836","147788",
"성북구","공공행정,국방 및 사회보장행정","산출액(2015년 기준년 연쇄가격)","항목","","333960.8428","256759.9548","213215.7005","217724.9584","227214.3898","227246","230888","231996.714813","235077",
"성북구","공공행정,국방 및 사회보장행정","지역내총부가가치(2015년 기준년 연쇄가격)","항목","","245241.5129","198904.3367","169789.9749","170203.8647","175286.389","172525","171850","175740.742329","177414",
"성북구","교육서비스업","산출액(①)","항목","","1680907.048","1643304.271","1737633.912","1692778.754","1717081.637","1745150","1801017","1505419.879993","1684387",
"성북구","교육서비스업","중간소비(②)","항목","","506819.3921","504588.3622","520704.9425","490239.7687","499503.3041","491437","501108","396909.87532","441881",
"성북구","교육서비스업","지역내 총부가가치(③=①-②)","항목","","1174087.656","1138715.909","1216928.969","1202538.985","1217578.333","1253713","1299909","1108510.004674","1242506",
"성북구","교육서비스업","고정자본소모(④)","항목","","138214.323","135150.3301","149667.3534","148076.9266","150950.1471","156003","166684","150889.77441","176782",
"성북구","교육서비스업","순기타 생산세(⑤)","항목","","1014.081839","918.7282731","805.0786415","629.5932928","673.4723407","555","842","601.882777","769",
"성북구","교육서비스업","지역내 요소소득(⑥=③-④-⑤)","항목","","1034859.251","1002646.85","1066456.537","1053832.465","1065954.714","1097155","1132383","957018.347488","1064955",
"성북구","교육서비스업","산출액(2015년 기준년 연쇄가격)","항목","","1747547.812","1670750.002","1737633.912","1665114.06","1661397.06","1661986","1687094","1406212.633597","1557878",
"성북구","교육서비스업","지역내총부가가치(2015년 기준년 연쇄가격)","항목","","1230892.479","1159860.521","1216928.969","1181978.615","1175586.469","1192519","1213011","1030002.910177","1146836",
"성북구","보건업 및 사회복지서비스업","산출액(①)","항목","","755807.4545","863888.98","931397.0887","980944.203","1043305.847","1128142","1224284","1275155.216344","1332709",
"성북구","보건업 및 사회복지서비스업","중간소비(②)","항목","","353353.7025","444992.4403","478095.8739","497869.9627","544638.1144","590493","640495","659678.619659","680860",
"성북구","보건업 및 사회복지서비스업","지역내 총부가가치(③=①-②)","항목","","402453.752","418896.5398","453301.2148","483074.2403","498667.733","537649","583789","615476.596686","651849",
"성북구","보건업 및 사회복지서비스업","고정자본소모(④)","항목","","37832.49313","38204.26477","41336.04483","46644.46655","46427.20969","50750","53977","58822.737738","62331",
"성북구","보건업 및 사회복지서비스업","순기타 생산세(⑤)","항목","","730.6085856","687.1206686","1039.394843","838.7700092","867.6375217","467","663","456.659425","556",
"성북구","보건업 및 사회복지서비스업","지역내 요소소득(⑥=③-④-⑤)","항목","","363890.6503","380005.1543","410925.7752","435591.0037","451372.8858","486433","529149","556197.199522","588962",
"성북구","보건업 및 사회복지서비스업","산출액(2015년 기준년 연쇄가격)","항목","","780608.5691","879531.3276","931397.0887","966439.2396","1009932.336","1079262","1163357","1195696.114129","1239256",
"성북구","보건업 및 사회복지서비스업","지역내총부가가치(2015년 기준년 연쇄가격)","항목","","416967.2087","429713.8957","453301.2148","475555.6526","478014.6037","509758","550529","565380.326576","596384",
"성북구","문화 및 기타 서비스업","산출액(①)","항목","","465234.2399","482499.2083","487178.0215","500935.3388","492464.8053","503836","508510","447159.513531","478559",
"성북구","문화 및 기타 서비스업","중간소비(②)","항목","","231251.6908","241019.3282","251918.7304","253280.1999","250841.5751","255683","254994","224093.180217","235824",
"성북구","문화 및 기타 서비스업","지역내 총부가가치(③=①-②)","항목","","233982.5491","241479.8801","235259.2911","247655.1389","241623.2303","248153","253516","223066.333313","242736",
"성북구","문화 및 기타 서비스업","고정자본소모(④)","항목","","38664.39811","38804.75414","39852.73674","42551.89383","42264.88603","43726","45361","47070.502632","54065",
"성북구","문화 및 기타 서비스업","순기타 생산세(⑤)","항목","","2530.036118","2424.407475","1899.032485","2575.246989","2373.316796","2280","7080","2849.073925","3397",
"성북구","문화 및 기타 서비스업","지역내 요소소득(⑥=③-④-⑤)","항목","","192788.1149","200250.7184","193507.5219","202527.9981","196985.0274","202147","201075","173146.756756","185274",
"성북구","문화 및 기타 서비스업","산출액(2015년 기준년 연쇄가격)","항목","","486002.2431","493747.1928","487178.0215","492896.5099","476009.2006","475020","472745","413009.119929","431238",
"성북구","문화 및 기타 서비스업","지역내총부가가치(2015년 기준년 연쇄가격)","항목","","253068.0747","251823.6021","235259.2911","240338.5974","229080.2886","226917","226768","197520.831268","211144",
"강북구","총부가가치(기초가격)","산출액(①)","항목","","5319791.877","5231992.292","5099565.193","5535022.352","5735978.016","6051947","6216586","6239935.097317","6544423",
"강북구","총부가가치(기초가격)","중간소비(②)","항목","","2729791.359","2673597.437","2545222.288","2808308.556","2918295.343","3093453","3177248","3165570.727995","3396489",
"강북구","총부가가치(기초가격)","지역내 총부가가치(③=①-②)","항목","","2590000.518","2558394.855","2554342.905","2726713.796","2817682.673","2958494","3039338","3074364.369322","3147933",
"강북구","총부가가치(기초가격)","고정자본소모(④)","항목","","447731.6903","427399.8038","435050.8359","466834.7072","498213.0088","516266","534737","544018.765539","585002",
"강북구","총부가가치(기초가격)","순기타 생산세(⑤)","항목","","56881.80945","56966.85875","56223.12562","58757.61028","61879.40896","61245","84711","91210.050066","112359",
